data,classifier,criterion,percentageLabeled,thresholdOrKBest,iteration,LabeledInitial,UnLabeledInitial,LabeledFinal,UnLabeledFinal,percentageLabeledFinal,accuracy,AUC,PR,F1score
sonar,ST-RF-Spark,threshold,0.05,0.6,3,6,150,154,1,0.993333333,0.559579819,0.601133681,0.623283395,0.426447876
sonar,ST-RF-Spark,threshold,0.15,0.4,1,26,130,156,0,1,0.582795687,0.625207981,0.650284817,0.504959044
sonar,ST-RF-Spark,threshold,0.15,0.5,2,26,130,156,0,1,0.593144721,0.634505252,0.642847254,0.566639756
sonar,ST-RF-Spark,threshold,0.15,0.6,5,26,130,154,1,0.992307692,0.595741125,0.633679053,0.676517058,0.528510829
sonar,ST-RF-Spark,threshold,0.3,0.4,1,54,102,156,0,1,0.710461256,0.735675541,0.749472763,0.639592352
sonar,ST-RF-Spark,threshold,0.3,0.5,1,54,102,156,0,1,0.705722904,0.733969487,0.738351346,0.645032325
sonar,ST-RF-Spark,threshold,0.3,0.6,4,54,102,152,3,0.970588235,0.673770516,0.700714813,0.733698792,0.590935675
sonar,ST-RF-Spark,threshold,0.6,0.4,1,94,61,156,0,1,0.729229086,0.733486261,0.747903142,0.667144026
sonar,ST-RF-Spark,threshold,0.6,0.5,1,94,61,156,0,1,0.729229086,0.733486261,0.747903142,0.667144026
sonar,ST-RF-Spark,threshold,0.6,0.6,4,94,61,154,1,0.983606557,0.747889835,0.746082433,0.769667274,0.676461479
sonar,ST-NB-Spark,threshold,0.05,0.4,1,6,150,156,0,1,0.418694068,0.49775641,0.470671601,0.327851382
sonar,ST-NB-Spark,threshold,0.05,0.5,1,6,150,156,0,1,0.418694068,0.49775641,0.470671601,0.327851382
sonar,ST-NB-Spark,threshold,0.05,0.6,2,6,150,156,0,1,0.412596507,0.492948718,0.457374228,0.312797619
sonar,ST-NB-Spark,threshold,0.15,0.4,1,26,130,156,0,1,0.460028025,0.505642512,0.480859568,0.442927118
sonar,ST-NB-Spark,threshold,0.15,0.5,1,26,130,156,0,1,0.460028025,0.505642512,0.480859568,0.442927118
sonar,ST-NB-Spark,threshold,0.15,0.6,4,26,130,153,3,0.976923077,0.474748839,0.525784676,0.538491675,0.421334732
sonar,ST-NB-Spark,threshold,0.3,0.4,1,54,102,156,0,1,0.496232633,0.559738287,0.572786326,0.423086572
sonar,ST-NB-Spark,threshold,0.3,0.5,1,54,102,156,0,1,0.496232633,0.559738287,0.572786326,0.423086572
sonar,ST-NB-Spark,threshold,0.3,0.6,4,54,102,149,6,0.941176471,0.494521037,0.558607065,0.574673978,0.409871968
sonar,ST-NB-Spark,threshold,0.6,0.4,1,94,61,156,0,1,0.553090515,0.59164084,0.583260145,0.472591128
sonar,ST-NB-Spark,threshold,0.6,0.5,1,94,61,156,0,1,0.553090515,0.59164084,0.583260145,0.472591128
sonar,ST-NB-Spark,threshold,0.6,0.6,5,94,61,149,6,0.901639344,0.535993432,0.578119205,0.577545282,0.447865854
spectfheart,ST-DT-Spark,threshold,0.05,0.4,1,7,193,200,0,1,0.740738672,0.498346561,0.210953937,0.099230769
spectfheart,ST-DT-Spark,threshold,0.05,0.5,1,7,193,200,0,1,0.740738672,0.498346561,0.210953937,0.099230769
spectfheart,ST-DT-Spark,threshold,0.05,0.6,1,7,193,200,0,1,0.740738672,0.498346561,0.210953937,0.099230769
spectfheart,ST-DT-Spark,threshold,0.15,0.4,1,31,169,200,0,1,0.684030692,0.538399352,0.254517919,0.268310709
spectfheart,ST-DT-Spark,threshold,0.15,0.5,1,31,169,200,0,1,0.684030692,0.538399352,0.254517919,0.268310709
spectfheart,ST-DT-Spark,threshold,0.15,0.6,1,31,169,200,0,1,0.684030692,0.538399352,0.254517919,0.268310709
spectfheart,ST-DT-Spark,threshold,0.3,0.4,1,63,136,200,0,1,0.730419415,0.588166027,0.314558265,0.345819398
spectfheart,ST-DT-Spark,threshold,0.3,0.5,1,63,136,200,0,1,0.730419415,0.588166027,0.314558265,0.345819398
spectfheart,ST-DT-Spark,threshold,0.3,0.6,1,63,136,200,0,1,0.730419415,0.588166027,0.314558265,0.345819398
spectfheart,ST-DT-Spark,threshold,0.6,0.4,1,122,77,200,0,1,0.759320062,0.619252526,0.361983121,0.399272083
spectfheart,ST-DT-Spark,threshold,0.6,0.5,1,122,77,200,0,1,0.759320062,0.619252526,0.361983121,0.399272083
spectfheart,ST-DT-Spark,threshold,0.6,0.6,1,122,77,200,0,1,0.759320062,0.619252526,0.361983121,0.399272083
spectfheart,ST-LR-Spark,threshold,0.05,0.4,1,7,193,200,0,1,0.476392804,0.52754614,0.225640647,0.283629704
spectfheart,ST-LR-Spark,threshold,0.05,0.5,1,7,193,200,0,1,0.476392804,0.52754614,0.225640647,0.283629704
spectfheart,ST-LR-Spark,threshold,0.05,0.6,1,7,193,200,0,1,0.476392804,0.52754614,0.225640647,0.283629704
spectfheart,ST-LR-Spark,threshold,0.15,0.4,1,31,169,200,0,1,0.71861628,0.61738865,0.31306614,0.379814241
spectfheart,ST-LR-Spark,threshold,0.15,0.5,1,31,169,200,0,1,0.71861628,0.61738865,0.31306614,0.379814241
spectfheart,ST-LR-Spark,threshold,0.15,0.6,1,31,169,200,0,1,0.72477675,0.630493077,0.327426396,0.39840587
spectfheart,ST-LR-Spark,threshold,0.3,0.4,1,63,136,200,0,1,0.719893715,0.575027709,0.285387403,0.323035714
spectfheart,ST-LR-Spark,threshold,0.3,0.5,1,63,136,200,0,1,0.719893715,0.575027709,0.285387403,0.323035714
spectfheart,ST-LR-Spark,threshold,0.3,0.6,1,63,136,200,0,1,0.719893715,0.575027709,0.285387403,0.323035714
spectfheart,ST-LR-Spark,threshold,0.6,0.4,1,122,77,200,0,1,0.693654504,0.59725661,0.294103235,0.359948183
spectfheart,ST-LR-Spark,threshold,0.6,0.5,1,122,77,200,0,1,0.70065607,0.608212984,0.304669131,0.375736532
spectfheart,ST-LR-Spark,threshold,0.6,0.6,2,122,77,200,0,1,0.681454118,0.601300516,0.292356884,0.370417423
spectfheart,ST-RF-Spark,threshold,0.05,0.4,1,7,193,200,0,1,0.790896235,0.5,0.209103765,0
spectfheart,ST-RF-Spark,threshold,0.05,0.5,1,7,193,200,0,1,0.790896235,0.5,0.209103765,0
spectfheart,ST-RF-Spark,threshold,0.05,0.6,1,7,193,200,0,1,0.790896235,0.5,0.209103765,0
spectfheart,ST-RF-Spark,threshold,0.15,0.4,1,31,169,200,0,1,0.794274613,0.511363636,0.325197131,0.041666667
spectfheart,ST-RF-Spark,threshold,0.15,0.5,1,31,169,200,0,1,0.793976521,0.520412458,0.309136284,0.076923077
spectfheart,ST-RF-Spark,threshold,0.15,0.6,2,31,169,200,0,1,0.790896235,0.5,0.209103765,0
spectfheart,ST-RF-Spark,threshold,0.3,0.4,1,63,136,200,0,1,0.790598143,0.509048822,0.299461837,0.041666667
spectfheart,ST-RF-Spark,threshold,0.3,0.5,1,63,136,200,0,1,0.783596576,0.495326695,0.154382964,0
spectfheart,ST-RF-Spark,threshold,0.3,0.6,3,63,136,200,0,1,0.790896235,0.5,0.209103765,0
spectfheart,ST-RF-Spark,threshold,0.6,0.4,1,122,77,200,0,1,0.800963996,0.552157568,0.442509671,0.200626566
spectfheart,ST-RF-Spark,threshold,0.6,0.5,1,122,77,200,0,1,0.800963996,0.552157568,0.442509671,0.200626566
spectfheart,ST-RF-Spark,threshold,0.6,0.6,4,122,77,199,0,1,0.79578287,0.55277619,0.301863439,0.187134503
spectfheart,ST-NB-Spark,threshold,0.05,0.4,1,7,193,200,0,1,0.729446655,0.590277778,0.268892082,0.243524775
spectfheart,ST-NB-Spark,threshold,0.05,0.5,1,7,193,200,0,1,0.729446655,0.590277778,0.268892082,0.243524775
spectfheart,ST-NB-Spark,threshold,0.05,0.6,3,7,193,199,0,1,0.722093714,0.585648148,0.263426244,0.237980769
spectfheart,ST-NB-Spark,threshold,0.15,0.4,1,31,169,200,0,1,0.576859445,0.691582619,0.315572261,0.466144408
spectfheart,ST-NB-Spark,threshold,0.15,0.5,1,31,169,200,0,1,0.576859445,0.691582619,0.315572261,0.466144408
spectfheart,ST-NB-Spark,threshold,0.15,0.6,2,31,169,200,0,1,0.577945353,0.698527064,0.320449958,0.473162721
spectfheart,ST-NB-Spark,threshold,0.3,0.4,1,63,136,200,0,1,0.620288641,0.683032169,0.315810479,0.46181779
spectfheart,ST-NB-Spark,threshold,0.3,0.5,1,63,136,200,0,1,0.620288641,0.683032169,0.315810479,0.46181779
spectfheart,ST-NB-Spark,threshold,0.3,0.6,2,63,136,200,0,1,0.614372982,0.692247753,0.319609494,0.469229249
spectfheart,ST-NB-Spark,threshold,0.6,0.4,1,122,77,200,0,1,0.611590788,0.678857235,0.314831645,0.459708945
spectfheart,ST-NB-Spark,threshold,0.6,0.5,1,122,77,200,0,1,0.611590788,0.678857235,0.314831645,0.459708945
spectfheart,ST-NB-Spark,threshold,0.6,0.6,2,122,77,200,0,1,0.618837165,0.694482235,0.324754454,0.473431072
heart,ST-DT-Spark,threshold,0.05,0.4,1,7,195,202,0,1,0.616462215,0.615368222,0.536564379,0.544163169
heart,ST-DT-Spark,threshold,0.05,0.5,1,7,195,202,0,1,0.616462215,0.615368222,0.536564379,0.544163169
heart,ST-DT-Spark,threshold,0.05,0.6,1,7,195,202,0,1,0.616462215,0.615368222,0.536564379,0.544163169
heart,ST-DT-Spark,threshold,0.15,0.4,1,32,170,202,0,1,0.718436853,0.721892908,0.645179697,0.693500137
heart,ST-DT-Spark,threshold,0.15,0.5,1,32,170,202,0,1,0.718436853,0.721892908,0.645179697,0.693500137
heart,ST-DT-Spark,threshold,0.15,0.6,1,32,170,202,0,1,0.718436853,0.721892908,0.645179697,0.693500137
heart,ST-DT-Spark,threshold,0.3,0.4,1,64,138,202,0,1,0.683988095,0.688114835,0.607948641,0.664057013
heart,ST-DT-Spark,threshold,0.3,0.5,2,64,138,198,4,0.971014493,0.692916667,0.696735524,0.620013737,0.670459574
heart,ST-DT-Spark,threshold,0.3,0.6,2,64,138,198,4,0.971014493,0.692916667,0.696735524,0.620013737,0.670459574
heart,ST-DT-Spark,threshold,0.6,0.4,1,124,77,202,0,1,0.775965321,0.769183651,0.728096707,0.741994847
heart,ST-DT-Spark,threshold,0.6,0.5,2,124,77,201,1,0.987012987,0.775965321,0.769183651,0.728096707,0.741994847
heart,ST-DT-Spark,threshold,0.6,0.6,3,124,77,199,3,0.961038961,0.789358178,0.781795401,0.750831495,0.750176665
heart,ST-LR-Spark,threshold,0.05,0.4,1,7,195,202,0,1,0.724241718,0.710637583,0.720008182,0.612475062
heart,ST-LR-Spark,threshold,0.05,0.5,1,7,195,202,0,1,0.724241718,0.710637583,0.720008182,0.612475062
heart,ST-LR-Spark,threshold,0.05,0.6,2,7,195,202,0,1,0.731384576,0.717874969,0.729743205,0.620949638
heart,ST-LR-Spark,threshold,0.15,0.4,1,32,170,202,0,1,0.799231366,0.798136546,0.737011975,0.779153353
heart,ST-LR-Spark,threshold,0.15,0.5,1,32,170,202,0,1,0.799231366,0.798136546,0.737011975,0.779153353
heart,ST-LR-Spark,threshold,0.15,0.6,1,32,170,202,0,1,0.799231366,0.798136546,0.737011975,0.779153353
heart,ST-LR-Spark,threshold,0.3,0.4,1,64,138,202,0,1,0.775646998,0.775499275,0.709176176,0.755841092
heart,ST-LR-Spark,threshold,0.3,0.5,1,64,138,202,0,1,0.775646998,0.775499275,0.709176176,0.755841092
heart,ST-LR-Spark,threshold,0.3,0.6,3,64,138,201,1,0.992753623,0.768980331,0.767686775,0.703230734,0.746073082
heart,ST-LR-Spark,threshold,0.6,0.4,1,124,77,202,0,1,0.799358178,0.798842421,0.740234353,0.776219336
heart,ST-LR-Spark,threshold,0.6,0.5,1,124,77,202,0,1,0.799358178,0.798842421,0.740234353,0.776219336
heart,ST-LR-Spark,threshold,0.6,0.6,5,124,77,199,3,0.961038961,0.791322464,0.791007663,0.73101546,0.766544591
heart,ST-RF-Spark,threshold,0.05,0.4,1,7,195,202,0,1,0.672248965,0.658948492,0.672300635,0.505950825
heart,ST-RF-Spark,threshold,0.05,0.5,2,7,195,202,0,1,0.666423395,0.655276763,0.603509967,0.491984089
heart,ST-RF-Spark,threshold,0.05,0.6,3,7,195,202,0,1,0.62570911,0.616353627,0.578823766,0.453980381
heart,ST-RF-Spark,threshold,0.15,0.4,1,32,170,202,0,1,0.781604555,0.778346674,0.726016432,0.75075265
heart,ST-RF-Spark,threshold,0.15,0.5,1,32,170,202,0,1,0.777401656,0.774448569,0.718736701,0.745732696
heart,ST-RF-Spark,threshold,0.15,0.6,5,32,170,198,3,0.982352941,0.769052795,0.768519403,0.705195364,0.744570047
heart,ST-RF-Spark,threshold,0.3,0.4,1,64,138,202,0,1,0.762885611,0.764136466,0.691256154,0.738734195
heart,ST-RF-Spark,threshold,0.3,0.5,1,64,138,202,0,1,0.770131988,0.770361847,0.705792578,0.743282762
heart,ST-RF-Spark,threshold,0.3,0.6,5,64,138,199,3,0.97826087,0.794759317,0.792953101,0.737307649,0.766967294
heart,ST-RF-Spark,threshold,0.6,0.4,1,124,77,202,0,1,0.813532609,0.807171078,0.781262231,0.78101677
heart,ST-RF-Spark,threshold,0.6,0.5,1,124,77,202,0,1,0.813532609,0.807171078,0.781262231,0.78101677
heart,ST-RF-Spark,threshold,0.6,0.6,5,124,77,200,2,0.974025974,0.816001553,0.809820288,0.78643337,0.786334247
heart,ST-NB-Spark,threshold,0.05,0.4,1,7,195,202,0,1,0.644808489,0.63581012,0.575655134,0.585953622
heart,ST-NB-Spark,threshold,0.05,0.5,1,7,195,202,0,1,0.644808489,0.63581012,0.575655134,0.585953622
heart,ST-NB-Spark,threshold,0.05,0.6,2,7,195,202,0,1,0.648431677,0.640938325,0.579311708,0.597082149
heart,ST-NB-Spark,threshold,0.15,0.4,1,32,170,202,0,1,0.680357143,0.675725597,0.61020021,0.64192036
heart,ST-NB-Spark,threshold,0.15,0.5,1,32,170,202,0,1,0.680357143,0.675725597,0.61020021,0.64192036
heart,ST-NB-Spark,threshold,0.15,0.6,2,32,170,202,0,1,0.680357143,0.675725597,0.61020021,0.64192036
heart,ST-NB-Spark,threshold,0.3,0.4,1,64,138,202,0,1,0.710551242,0.703527402,0.650814329,0.664591744
heart,ST-NB-Spark,threshold,0.3,0.5,1,64,138,202,0,1,0.710551242,0.703527402,0.650814329,0.664591744
heart,ST-NB-Spark,threshold,0.3,0.6,2,64,138,202,0,1,0.707507764,0.69892003,0.648761014,0.656156131
heart,ST-NB-Spark,threshold,0.6,0.4,1,124,77,202,0,1,0.725833333,0.715773869,0.675159986,0.674489107
heart,ST-NB-Spark,threshold,0.6,0.5,1,124,77,202,0,1,0.725833333,0.715773869,0.675159986,0.674489107
heart,ST-NB-Spark,threshold,0.6,0.6,1,124,77,202,0,1,0.718876812,0.707700953,0.668585673,0.662379287
wisconsin,ST-DT-Spark,threshold,0.05,0.4,1,27,485,512,0,1,0.889476073,0.890270178,0.800450983,0.847337812
wisconsin,ST-DT-Spark,threshold,0.05,0.5,1,27,485,512,0,1,0.889476073,0.890270178,0.800450983,0.847337812
wisconsin,ST-DT-Spark,threshold,0.05,0.6,1,27,485,512,0,1,0.889476073,0.890270178,0.800450983,0.847337812
wisconsin,ST-DT-Spark,threshold,0.15,0.4,1,78,433,512,0,1,0.929218616,0.918769134,0.877410723,0.898765137
wisconsin,ST-DT-Spark,threshold,0.15,0.5,1,78,433,512,0,1,0.929218616,0.918769134,0.877410723,0.898765137
wisconsin,ST-DT-Spark,threshold,0.15,0.6,1,78,433,512,0,1,0.929218616,0.918769134,0.877410723,0.898765137
wisconsin,ST-DT-Spark,threshold,0.3,0.4,1,160,351,512,0,1,0.931361574,0.92236149,0.894598887,0.902787271
wisconsin,ST-DT-Spark,threshold,0.3,0.5,2,160,351,511,0,1,0.94338327,0.936674037,0.906795169,0.920031068
wisconsin,ST-DT-Spark,threshold,0.3,0.6,2,160,351,511,0,1,0.94338327,0.936674037,0.906795169,0.920031068
wisconsin,ST-DT-Spark,threshold,0.6,0.4,1,321,191,512,0,1,0.949994332,0.948460077,0.903532953,0.931163052
wisconsin,ST-DT-Spark,threshold,0.6,0.5,2,321,191,511,0,1,0.945556462,0.943025294,0.899923637,0.925116642
wisconsin,ST-DT-Spark,threshold,0.6,0.6,2,321,191,511,0,1,0.945556462,0.943025294,0.899923637,0.925116642
wisconsin,ST-LR-Spark,threshold,0.05,0.4,1,27,485,512,0,1,0.934064669,0.921959037,0.911702489,0.906061053
wisconsin,ST-LR-Spark,threshold,0.05,0.5,1,27,485,512,0,1,0.934064669,0.921959037,0.911702489,0.906061053
wisconsin,ST-LR-Spark,threshold,0.05,0.6,1,27,485,512,0,1,0.926405094,0.911592211,0.904649629,0.893954069
wisconsin,ST-LR-Spark,threshold,0.15,0.4,1,78,433,512,0,1,0.938496892,0.92946029,0.907979883,0.912682398
wisconsin,ST-LR-Spark,threshold,0.15,0.5,1,78,433,512,0,1,0.938496892,0.92946029,0.907979883,0.912682398
wisconsin,ST-LR-Spark,threshold,0.15,0.6,1,78,433,512,0,1,0.938496892,0.92946029,0.907979883,0.912682398
wisconsin,ST-LR-Spark,threshold,0.3,0.4,1,160,351,512,0,1,0.948895838,0.941208672,0.916308036,0.925852029
wisconsin,ST-LR-Spark,threshold,0.3,0.5,1,160,351,512,0,1,0.948895838,0.941208672,0.916308036,0.925852029
wisconsin,ST-LR-Spark,threshold,0.3,0.6,3,160,351,511,0,1,0.943986505,0.937093153,0.908010125,0.920552274
wisconsin,ST-LR-Spark,threshold,0.6,0.4,1,321,191,512,0,1,0.966727894,0.965411002,0.940674089,0.954625318
wisconsin,ST-LR-Spark,threshold,0.6,0.5,1,321,191,512,0,1,0.966727894,0.965411002,0.940674089,0.954625318
wisconsin,ST-LR-Spark,threshold,0.6,0.6,4,321,191,511,1,0.994764398,0.962401652,0.959430141,0.936469513,0.948464051
wisconsin,ST-RF-Spark,threshold,0.05,0.4,1,27,485,512,0,1,0.961349909,0.959806413,0.931336572,0.947860522
wisconsin,ST-RF-Spark,threshold,0.05,0.5,2,27,485,512,0,1,0.965172856,0.96662191,0.928330555,0.952857026
wisconsin,ST-RF-Spark,threshold,0.05,0.6,4,27,485,511,0,1,0.959030445,0.960228204,0.918618717,0.944946283
wisconsin,ST-RF-Spark,threshold,0.15,0.4,1,78,433,512,0,1,0.959763039,0.955741039,0.927448057,0.94366884
wisconsin,ST-RF-Spark,threshold,0.15,0.5,2,78,433,512,0,1,0.966769816,0.966737544,0.927662723,0.953057927
wisconsin,ST-RF-Spark,threshold,0.15,0.6,4,78,433,510,1,0.997690531,0.969370555,0.973625579,0.926416528,0.958192709
wisconsin,ST-RF-Spark,threshold,0.3,0.4,1,160,351,512,0,1,0.958880942,0.959181562,0.919604976,0.945137967
wisconsin,ST-RF-Spark,threshold,0.3,0.5,1,160,351,512,0,1,0.964798102,0.966427938,0.924277589,0.952696077
wisconsin,ST-RF-Spark,threshold,0.3,0.6,5,160,351,510,2,0.994301994,0.973600087,0.977738511,0.93588009,0.964370885
wisconsin,ST-RF-Spark,threshold,0.6,0.4,1,321,191,512,0,1,0.966561478,0.96679852,0.930726849,0.953814203
wisconsin,ST-RF-Spark,threshold,0.6,0.5,1,321,191,512,0,1,0.965231691,0.96577393,0.927427836,0.95207478
wisconsin,ST-RF-Spark,threshold,0.6,0.6,5,321,191,510,1,0.994764398,0.973040768,0.975202304,0.938890322,0.962298224
wisconsin,ST-NB-Spark,threshold,0.05,0.4,1,27,485,512,0,1,0.85282835,0.816140119,0.792995603,0.762805435
wisconsin,ST-NB-Spark,threshold,0.05,0.5,1,27,485,512,0,1,0.85282835,0.816140119,0.792995603,0.762805435
wisconsin,ST-NB-Spark,threshold,0.05,0.6,5,27,485,493,18,0.962886598,0.846050055,0.810748491,0.78291291,0.750735801
wisconsin,ST-NB-Spark,threshold,0.15,0.4,1,78,433,512,0,1,0.870161916,0.837239832,0.82028553,0.794516746
wisconsin,ST-NB-Spark,threshold,0.15,0.5,1,78,433,512,0,1,0.870161916,0.837239832,0.82028553,0.794516746
wisconsin,ST-NB-Spark,threshold,0.15,0.6,5,78,433,503,9,0.979214781,0.8705399,0.837950256,0.818092684,0.794358628
wisconsin,ST-NB-Spark,threshold,0.3,0.4,1,160,351,512,0,1,0.889520409,0.866183721,0.839134597,0.829834583
wisconsin,ST-NB-Spark,threshold,0.3,0.5,1,160,351,512,0,1,0.889520409,0.866183721,0.839134597,0.829834583
wisconsin,ST-NB-Spark,threshold,0.3,0.6,5,160,351,501,10,0.971509972,0.891277743,0.868300653,0.840408229,0.834046727
wisconsin,ST-NB-Spark,threshold,0.6,0.4,1,321,191,512,0,1,0.900812322,0.88136108,0.844237596,0.850163399
wisconsin,ST-NB-Spark,threshold,0.6,0.5,1,321,191,512,0,1,0.900812322,0.88136108,0.844237596,0.850163399
wisconsin,ST-NB-Spark,threshold,0.6,0.6,5,321,191,506,5,0.97382199,0.900812322,0.88136108,0.844237596,0.850163399
POKER,DT-Spark,n.a,0.0001,0.9,0,0,0,0,0,NaN,0.50124924,0.501250518,0.499602238,0.499382754
POKER,DT-Spark,n.a,0.001,0.9,0,0,0,0,0,NaN,0.514969157,0.515118524,0.510550142,0.512226436
POKER,DT-Spark,n.a,0.01,0.9,0,0,0,0,0,NaN,0.541769037,0.541547127,0.538276981,0.489144091
POKER,DT-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.580618342,0.580699401,0.568667802,0.557003593
POKER,DT-Spark,n.a,0.1,0.9,0,0,0,0,0,NaN,0.578951333,0.578738143,0.577180253,0.514702558
POKER,DT-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.587926812,0.587713093,0.573011815,0.577275782
POKER,LR-Spark,n.a,0.0001,0.9,0,0,0,0,0,NaN,0.501352781,0.501033885,0.50003413,0.465506055
POKER,LR-Spark,n.a,0.001,0.9,0,0,0,0,0,NaN,0.498683196,0.498831895,0.49768639,0.461888956
POKER,LR-Spark,n.a,0.01,0.9,0,0,0,0,0,NaN,0.499261011,0.499256114,0.49824739,0.507474786
POKER,LR-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.500265823,0.500068083,0.498810458,0.460549905
POKER,LR-Spark,n.a,0.1,0.9,0,0,0,0,0,NaN,0.502274132,0.502088991,0.500768291,0.427902148
POKER,LR-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.501810716,0.501156402,0.500556107,0.256845999
POKER,RF-Spark,n.a,0.0001,0.9,0,0,0,0,0,NaN,0.505304505,0.505399619,0.502438998,0.551966529
POKER,RF-Spark,n.a,0.001,0.9,0,0,0,0,0,NaN,0.524877932,0.524771357,0.522229954,0.457895174
POKER,RF-Spark,n.a,0.01,0.9,0,0,0,0,0,NaN,0.580603603,0.580390713,0.569920229,0.546348459
POKER,RF-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.687996535,0.68781584,0.67362763,0.66611656
POKER,RF-Spark,n.a,0.1,0.9,0,0,0,0,0,NaN,0.716603676,0.71646901,0.708152814,0.694322946
POKER,RF-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.734107993,0.73394267,0.729380169,0.710308564
POKER,NB-Spark,n.a,0.0001,0.9,0,0,0,0,0,NaN,0.501278632,0.501047715,0.500026665,0.476144118
POKER,NB-Spark,n.a,0.001,0.9,0,0,0,0,0,NaN,0.497359479,0.497514535,0.496847044,0.479865354
POKER,NB-Spark,n.a,0.01,0.9,0,0,0,0,0,NaN,0.49934038,0.499328731,0.498254669,0.505903659
POKER,NB-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.500874418,0.500733973,0.499428928,0.470937837
POKER,NB-Spark,n.a,0.1,0.9,0,0,0,0,0,NaN,0.502493987,0.502380237,0.500766472,0.457161121
POKER,NB-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.501807685,0.501265609,0.499549301,0.356624924
TXNY,DT-Spark,n.a,0.0001,0.9,0,0,0,0,0,NaN,0.710583657,0.719659951,0.527661678,0.635792762
TXNY,DT-Spark,n.a,0.001,0.9,0,0,0,0,0,NaN,0.818268873,0.785534361,0.689181303,0.716872187
TXNY,DT-Spark,n.a,0.01,0.9,0,0,0,0,0,NaN,0.843981222,0.809505577,0.738440183,0.7517806
TXNY,DT-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.846329921,0.812180968,0.742025155,0.755647168
TXNY,DT-Spark,n.a,0.1,0.9,0,0,0,0,0,NaN,0.846557169,0.810071966,0.745910434,0.753575835
TXNY,DT-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.846070888,0.807924906,0.747586422,0.751130388
TXNY,LR-Spark,n.a,0.0001,0.9,0,0,0,0,0,NaN,0.82016103,0.782608404,0.696632625,0.713908446
TXNY,LR-Spark,n.a,0.001,0.9,0,0,0,0,0,NaN,0.832006867,0.782041962,0.738085553,0.715791774
TXNY,LR-Spark,n.a,0.01,0.9,0,0,0,0,0,NaN,0.83342776,0.78307302,0.741907217,0.717493265
TXNY,LR-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.833420291,0.782777264,0.742389088,0.717123781
TXNY,LR-Spark,n.a,0.1,0.9,0,0,0,0,0,NaN,0.833469016,0.782808264,0.742531893,0.717170984
TXNY,LR-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.833387397,0.782425179,0.742930683,0.716654766
TXNY,RF-Spark,n.a,0.0001,0.9,0,0,0,0,0,NaN,0.746992306,0.758194722,0.569425881,0.678927267
TXNY,RF-Spark,n.a,0.001,0.9,0,0,0,0,0,NaN,0.836063787,0.797926959,0.727172278,0.736344233
TXNY,RF-Spark,n.a,0.01,0.9,0,0,0,0,0,NaN,0.841662271,0.800860763,0.74266186,0.741634163
TXNY,RF-Spark,n.a,0.05,0.9,0,0,0,0,0,NaN,0.842479118,0.801349477,0.744727016,0.742518381
TXNY,RF-Spark,n.a,0.1,0.9,0,0,0,0,0,NaN,0.84247325,0.806350156,0.73675356,0.748114002
TXNY,RF-Spark,n.a,0.3,0.9,0,0,0,0,0,NaN,0.843364514,0.804652295,0.742793857,0.746534244
TXNY,NB-Spark,n.a,0.0001,0.9,0,0,0,0,0,NaN,0.757955133,0.71557812,0.597500167,0.620780474
TXNY,NB-Spark,n.a,0.001,0.9,0,0,0,0,0,NaN,0.797810617,0.740384513,0.677457791,0.652594535
TXNY,NB-Spark,n.a,0.01,0.9,0,0,0,0,0,NaN,0.800823588,0.744899175,0.681347018,0.659633677
